STATION,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00094728,2021/12/5,2.68,,0,0,0,,49,39,130,130,13,19
USW00094728,2021/12/6,5.82,,0.42,0,0,,61,43,300,310,23.9,40
USW00094728,2021/12/7,5.59,,0,0,0,,43,36,300,300,19.9,34
USW00094728,2021/12/8,4.92,,0.04,0,0,,42,34,280,250,10.1,19.9
USW00094728,2021/12/9,5.59,,0,0,0,,39,31,300,300,15,25.9
USW00094728,2021/12/10,2.91,,0,0,0,,50,38,230,200,13,19
USW00094728,2021/12/11,6.04,,0.17,0,0,,66,45,280,300,18.1,31.1
USW00094728,2021/12/12,8.05,,0,0,0,,56,42,270,320,19.9,34
USW00094728,2021/12/13,7.61,,0,0,0,,53,40,240,230,15,23.9
USW00094728,2021/12/14,5.37,,0,0,0,,53,44,60,240,12.1,16.1
USW00094728,2021/12/15,5.14,,0,0,0,,57,40,130,180,13,19
USW00094728,2021/12/16,8.05,,0,0,0,,62,54,240,230,17,30
USW00094728,2021/12/17,7.16,,0,0,0,,60,48,270,280,15,23.9
USW00094728,2021/12/18,3.58,,0.06,0,0,,48,39,40,50,10.1,15
USW00094728,2021/12/19,6.49,,0.02,0,0,,45,28,350,290,17,25.9
USW00094728,2021/12/20,5.37,,0,0,0,,37,25,250,230,13,23.9
USW00094728,2021/12/21,4.7,,0,0,0,,43,31,240,220,14.1,21.9
USW00094728,2021/12/22,6.93,,0.12,0,0,,47,33,310,310,18.1,29.1
USW00094728,2021/12/23,4.92,,0,0,0,,36,31,300,290,16.1,23
USW00094728,2021/12/24,4.03,,0.03,0.2,0,,40,30,70,90,12.1,14.1
USW00094728,2021/12/25,2.91,,0.16,0,0,,52,36,240,240,10.1,17
USW00094728,2021/12/26,10.51,,0,0,0,,51,39,300,310,21.9,31.1
USW00094728,2021/12/27,4.47,,0.09,0,0,,39,34,30,40,13,17
USW00094728,2021/12/28,4.7,,0.05,0,0,,47,36,290,250,10.1,15
USW00094728,2021/12/29,5.82,,0.14,0,0,,44,41,50,60,13,17
USW00094728,2021/12/30,2.46,,0.05,0,0,,49,43,170,180,8.1,12.1
USW00094728,2021/12/31,2.46,,0,0,0,,55,48,220,220,10.1,15
USW00094728,2022/1/1,3.13,,0.79,0,0,,56,50,60,60,10.1,15
USW00094728,2022/1/2,5.82,,0.04,0,0,,59,37,300,300,18.1,30
USW00094728,2022/1/3,9.84,,0,0,0,,37,22,350,360,18.1,29.1
USW00094728,2022/1/4,6.04,,0,0,0,,34,19,300,290,14.1,23
USW00094728,2022/1/5,5.59,,0.23,0,0,,47,31,220,240,15,23
USW00094728,2022/1/6,6.49,,0,0,0,,41,34,280,270,17,27.1
USW00094728,2022/1/7,8.72,,0.38,5.8,5.9,,34,25,30,270,18.1,29.1
USW00094728,2022/1/8,6.04,,0,0,3.1,,30,20,310,330,16.1,30
USW00094728,2022/1/9,8.5,,0.1,0,3.1,,40,29,240,220,16.1,23.9
USW00094728,2022/1/10,8.5,,0,0,0,,40,24,300,300,23,36
USW00094728,2022/1/11,7.38,,0,0,0,,24,15,300,300,18.1,29.1
USW00094728,2022/1/12,6.04,,0,0,0,,40,20,210,200,17,29.1
USW00094728,2022/1/13,3.13,,0,0,0,,48,34,60,70,8.1,12.1
USW00094728,2022/1/14,8.28,,0,0,0,,43,21,10,40,21.9,32
USW00094728,2022/1/15,7.16,,0,0,0,,21,10,10,20,14.1,21
USW00094728,2022/1/16,8.5,,0.37,0.8,0,,37,10,60,40,17,27.1
USW00094728,2022/1/17,10.07,,1.16,0,0,,44,34,50,60,23.9,36
USW00094728,2022/1/18,9.17,,0,0,0,,36,29,300,310,19.9,33.1
USW00094728,2022/1/19,6.71,,0,0,0,,49,28,240,200,15,27.1
USW00094728,2022/1/20,6.71,,0.3,0,0,,46,22,10,10,18.1,27.1
USW00094728,2022/1/21,7.83,,0,0,0,,22,14,20,10,16.1,25.1
USW00094728,2022/1/22,5.59,,0,0,0,,29,13,250,30,13,19.9
USW00094728,2022/1/23,5.37,,0.02,0.2,0,,37,24,240,230,14.1,21.9
USW00094728,2022/1/24,4.25,,0,0,0,,36,26,210,210,15,19.9
USW00094728,2022/1/25,5.82,,0,0,0,,42,28,280,270,13,19
USW00094728,2022/1/26,6.26,,0,0,0,,28,20,300,300,16.1,23
USW00094728,2022/1/27,5.37,,0,0,0,,32,17,230,240,15,19.9
USW00094728,2022/1/28,4.7,,0.13,1.2,0,,32,29,40,30,19.9,27.1
USW00094728,2022/1/29,12.53,,0.77,7.3,5.9,,29,12,350,350,23,32
USW00094728,2022/1/30,6.93,,0,0,7.1,,26,12,300,290,17,30
USW00094728,2022/1/31,3.8,,0,0,5.9,,31,21,60,40,10.1,13
USW00094728,2022/2/1,5.14,,0,0,5.9,,36,23,50,50,13,17
USW00094728,2022/2/2,2.91,,0,0,3.9,,47,32,140,140,8.1,12.1
USW00094728,2022/2/3,3.8,,0.42,0,2,,52,42,230,230,13,18.1
USW00094728,2022/2/4,6.71,,0.72,0,0,,57,26,340,350,14.1,25.1
USW00094728,2022/2/5,8.72,,0,0,0,,27,19,300,300,19.9,28
USW00094728,2022/2/6,4.7,,0,0,0,,30,17,50,130,10.1,15
USW00094728,2022/2/7,3.58,,0.15,0,0,,37,30,70,60,13,18.1
USW00094728,2022/2/8,6.71,,0.07,0,0,,45,32,270,300,16.1,25.1
USW00094728,2022/2/9,4.03,,0,0,0,,46,29,180,200,12.1,18.1
USW00094728,2022/2/10,5.14,,0,0,0,,54,37,280,260,17,33.1
USW00094728,2022/2/11,5.14,,0,0,0,,57,38,190,170,14.1,25.9
USW00094728,2022/2/12,7.61,,0,0,0,,59,42,230,220,16.1,27.1
USW00094728,2022/2/13,6.71,,0.23,1.6,1.2,,42,25,10,10,13,19.9
USW00094728,2022/2/14,8.72,,0,0,1.2,,25,16,300,290,17,28
USW00094728,2022/2/15,4.92,,0,0,0,,30,16,230,280,10.1,17
USW00094728,2022/2/16,5.82,,0,0,0,,49,28,220,200,14.1,25.1
USW00094728,2022/2/17,7.38,,0.31,0,0,,68,49,230,190,16.1,25.1
USW00094728,2022/2/18,9.62,,0.33,0,0,,63,27,300,280,21.9,40
USW00094728,2022/2/19,8.28,,0,0,0,,40,23,290,280,21,38
USW00094728,2022/2/20,7.61,,0,0,0,,36,21,310,310,18.1,29.1
USW00094728,2022/2/21,4.47,,0,0,0,,55,32,220,190,13,21.9
USW00094728,2022/2/22,6.04,,0.26,0,0,,61,37,160,140,16.1,25.9
USW00094728,2022/2/23,8.28,,0,0,0,,68,35,270,280,21.9,31.1
USW00094728,2022/2/24,7.61,,0,0,0,,35,29,40,290,16.1,23
USW00094728,2022/2/25,8.28,,0.74,0.4,0,,41,26,60,280,19.9,25.9
USW00094728,2022/2/26,7.16,,0,0,0,,37,24,300,300,17,25.1
USW00094728,2022/2/27,9.62,,0,0,0,,48,28,240,360,19.9,29.1
USW00094728,2022/2/28,5.82,,0,0,0,,36,26,300,300,15,25.1
USW00094728,2022/3/1,5.82,,0,0,0,,48,31,180,200,14.1,23.9
USW00094728,2022/3/2,5.37,,0,0,0,,52,40,240,250,13,21
USW00094728,2022/3/3,9.62,,0.03,0,0,,48,24,300,320,18.1,30
USW00094728,2022/3/4,5.37,,0,0,0,,37,21,240,230,13,21
USW00094728,2022/3/5,3.58,,0,0,0,,46,32,160,130,13,21
USW00094728,2022/3/6,5.37,,0.06,0,0,,68,43,230,220,15,23
USW00094728,2022/3/7,7.38,,0.03,0,0,,74,50,280,270,29.1,49
USW00094728,2022/3/8,9.17,,0,0,0,,50,39,310,290,23,36
USW00094728,2022/3/9,5.82,,0.56,0.4,0,,41,33,80,60,14.1,18.1
USW00094728,2022/3/10,1.79,,0,0,0,,51,33,140,40,8.1,11
USW00094728,2022/3/11,4.47,,0,0,0,,55,40,140,150,13,23
USW00094728,2022/3/12,9.84,,0.5,0,0,,48,24,310,320,25.9,44.1
USW00094728,2022/3/13,8.95,,0,0,0,,35,22,280,290,21.9,34
USW00094728,2022/3/14,5.59,,0,0,0,,56,33,220,210,15,25.9
USW00094728,2022/3/15,4.92,,0,0,0,,68,46,280,240,13,19.9
USW00094728,2022/3/16,4.47,,0,0,0,,67,48,140,160,13,19.9
USW00094728,2022/3/17,5.59,,0.08,0,0,,53,45,60,50,14.1,19
USW00094728,2022/3/18,4.92,,0,0,0,,74,50,150,160,12.1,19
USW00094728,2022/3/19,2.68,,0.05,0,0,,70,49,290,290,14.1,19.9
USW00094728,2022/3/20,8.05,,0,0,0,,61,46,300,310,18.1,31.1
USW00094728,2022/3/21,8.05,,0,0,0,,62,44,310,280,17,27.1
USW00094728,2022/3/22,7.38,,0,0,0,,58,43,310,300,16.1,25.1
USW00094728,2022/3/23,7.61,,0.06,0,0,,49,38,60,50,16.1,21.9
USW00094728,2022/3/24,11.41,,0.93,0,0,,47,38,60,60,21.9,31.1
USW00094728,2022/3/25,4.25,,0.02,0,0,,60,44,240,240,18.1,30
USW00094728,2022/3/26,6.04,,0,0,0,,53,42,270,290,14.1,23
USW00094728,2022/3/27,10.51,,0,0,0,,46,28,310,310,21,35.1
USW00094728,2022/3/28,12.3,,0,0,0,,33,23,270,300,23,35.1
USW00094728,2022/3/29,10.51,,0,0,0,,38,24,310,300,19.9,29.1
USW00094728,2022/3/30,4.7,,0,0,0,,47,29,160,150,12.1,17
USW00094728,2022/3/31,4.92,,0.07,0,0,,66,45,210,200,14.1,27.1
USW00094728,2022/4/1,8.72,,0.28,0,0,,61,43,280,290,21.9,34
USW00094728,2022/4/2,6.26,,0,0,0,,54,38,300,300,19.9,30
USW00094728,2022/4/3,4.03,,0.12,0,0,,48,40,300,290,14.1,23
USW00094728,2022/4/4,6.71,,0,0,0,,54,39,310,310,16.1,21.9
USW00094728,2022/4/5,3.36,,0.04,0,0,,57,45,150,170,13,18.1
USW00094728,2022/4/6,10.74,,0.45,0,0,,53,44,80,40,21.9,36.9
USW00094728,2022/4/7,7.38,,1.12,0,0,,54,45,120,120,18.1,31.1
USW00094728,2022/4/8,6.71,,0.03,0,0,,65,49,240,230,15,23.9
USW00094728,2022/4/9,4.92,,0.05,0,0,,55,47,280,220,17,28
USW00094728,2022/4/10,9.62,,0,0,0,,50,42,300,300,21,32
USW00094728,2022/4/11,4.92,,0,0,0,,61,40,300,190,12.1,17
USW00094728,2022/4/12,3.8,,0.07,0,0,,72,50,310,300,12.1,18.1
USW00094728,2022/4/13,3.8,,0,0,0,,71,55,170,170,14.1,19
USW00094728,2022/4/14,4.7,,0.06,0,0,,79,57,290,320,16.1,25.9
USW00094728,2022/4/15,5.82,,0,0,0,,70,52,190,200,15,25.1
USW00094728,2022/4/16,6.26,,0.2,0,0,,73,44,350,220,14.1,25.9
USW00094728,2022/4/17,6.93,,0,0,0,,51,41,300,320,18.1,29.1
USW00094728,2022/4/18,7.61,,0.85,0,0,,54,39,70,70,21,32
USW00094728,2022/4/19,10.51,,1.24,0,0,,50,39,60,50,25.1,36.9
USW00094728,2022/4/20,6.26,,0,0,0,,60,42,300,300,19.9,29.1
USW00094728,2022/4/21,6.04,,0,0,0,,59,44,180,140,16.1,25.1
USW00094728,2022/4/22,6.26,,0,0,0,,70,53,300,320,15,23.9
USW00094728,2022/4/23,5.14,,0,0,0,,65,51,170,190,10.1,17
USW00094728,2022/4/24,5.37,,0,0,0,,63,48,60,130,14.1,21
USW00094728,2022/4/25,4.92,,0,0,0,,58,46,130,120,12.1,18.1
USW00094728,2022/4/26,3.36,,0.02,0,0,,60,52,50,120,10.1,18.1
USW00094728,2022/4/27,10.51,,0,0,0,,58,41,300,320,19.9,32
USW00094728,2022/4/28,10.29,,0,0,0,,58,40,300,320,21,34
USW00094728,2022/4/29,7.83,,0,0,0,,63,41,300,300,18.1,25.9
USW00094728,2022/4/30,2.91,,0,0,0,,68,44,300,360,13,19.9
USW00094728,2022/5/1,3.13,,0,0,0,,69,47,130,130,13,19.9
USW00094728,2022/5/2,4.7,,0.23,0,0,,56,51,60,260,12.1,17
USW00094728,2022/5/3,5.82,,0,0,0,,62,51,80,50,13,19
USW00094728,2022/5/4,2.46,,0.08,0,0,,65,50,10,90,8.9,16.1
USW00094728,2022/5/5,4.25,,0,0,0,,74,56,50,20,14.1,19
USW00094728,2022/5/6,3.58,,0.69,0,0,,61,49,50,50,13,19.9
USW00094728,2022/5/7,10.96,,0.92,0,0,,50,45,60,50,21.9,34
USW00094728,2022/5/8,11.18,,0,0,0,,58,45,60,60,23.9,31.1
USW00094728,2022/5/9,11.41,,0,0,0,,70,47,60,60,21,30
USW00094728,2022/5/10,10.07,,0,0,0,,73,51,50,50,23,30
USW00094728,2022/5/11,5.59,,0,0,0,,75,53,50,50,18.1,25.1
USW00094728,2022/5/12,4.92,,0,0,0,,75,58,50,80,14.1,19.9
USW00094728,2022/5/13,4.25,,0.03,0,0,,72,57,70,60,14.1,19
USW00094728,2022/5/14,2.91,,0.22,0,0,,72,60,150,130,8.1,14.1
USW00094728,2022/5/15,2.24,,0.1,0,0,,76,60,220,180,8.9,16.1
USW00094728,2022/5/16,4.92,,0.12,0,0,,75,61,270,250,15,23
USW00094728,2022/5/17,6.93,,0,0,0,,77,57,290,290,19.9,33.1
USW00094728,2022/5/18,4.03,,0.01,0,0,,72,55,300,290,14.1,19.9
USW00094728,2022/5/19,2.46,,0.73,0,0,,66,54,230,140,8.9,15
USW00094728,2022/5/20,3.58,,0.4,0,0,,69,55,120,130,10.1,17
USW00094728,2022/5/21,1.57,,0,0,0,,90,62,230,230,8.9,14.1
USW00094728,2022/5/22,4.03,,0,0,0,,89,72,310,310,14.1,21
USW00094728,2022/5/23,6.71,,0,0,0,,73,61,50,40,16.1,23.9
USW00094728,2022/5/24,4.7,,0,0,0,,67,57,60,60,16.1,21
USW00094728,2022/5/25,2.91,,0,0,0,,70,53,150,130,8.9,16.1
USW00094728,2022/5/26,3.58,,0,0,0,,70,54,140,120,12.1,19
USW00094728,2022/5/27,2.91,,0.27,0,0,,80,65,210,170,12.1,19.9
USW00094728,2022/5/28,3.36,,0.72,0,0,,74,63,260,240,21,42.9
USW00094728,2022/5/29,1.79,,0,0,0,,77,59,250,150,8.1,14.1
USW00094728,2022/5/30,2.91,,0,0,0,,84,63,240,130,8.9,17
USW00094728,2022/5/31,4.92,,0,0,0,,93,65,60,70,15,19.9
USW00094728,2022/6/1,6.49,,0.71,0,0,,72,60,60,60,16.1,21
USW00094728,2022/6/2,3.13,,0.45,0,0,,79,62,360,350,13,21.9
USW00094728,2022/6/3,3.58,,0,0,0,,76,62,50,50,8.1,12.1
USW00094728,2022/6/4,2.24,,0,0,0,,80,61,340,170,8.9,14.1
USW00094728,2022/6/5,3.58,,0,0,0,,77,57,40,40,12.1,18.1
USW00094728,2022/6/6,4.25,,0,0,0,,80,63,220,220,12.1,19.9
USW00094728,2022/6/7,5.59,,0.08,0,0,,78,63,150,180,13,23.9
USW00094728,2022/6/8,4.47,,0.03,0,0,,82,66,280,280,12.1,18.1
USW00094728,2022/6/9,6.71,,0.83,0,0,,81,65,240,250,18.1,29.1
USW00094728,2022/6/10,5.59,,0,0,0,,77,63,260,240,14.1,21
USW00094728,2022/6/11,3.13,,0,0,0,,74,66,230,230,8.9,14.1
USW00094728,2022/6/12,2.68,,0.05,0,0,,72,63,130,130,8.9,17
USW00094728,2022/6/13,2.46,,0,0,0,,85,68,310,240,10.1,19
USW00094728,2022/6/14,4.25,,0,0,0,,81,68,50,50,10.1,15
USW00094728,2022/6/15,3.58,,0,0,0,,83,66,60,50,14.1,21
USW00094728,2022/6/16,3.36,,0.32,0,0,,71,61,200,180,10.1,19.9
USW00094728,2022/6/17,6.26,,0,0,0,,88,69,270,250,17,29.1
USW00094728,2022/6/18,8.72,,0,0,0,,75,58,300,290,18.1,32
USW00094728,2022/6/19,6.93,,0,0,0,,73,54,300,300,16.1,27.1
USW00094728,2022/6/20,3.58,,0,0,0,,78,57,300,280,12.1,17
USW00094728,2022/6/21,2.46,,0.06,0,0,,80,63,70,70,8.9,13
USW00094728,2022/6/22,4.92,,0.02,0,0,,67,62,130,120,12.1,21
USW00094728,2022/6/23,3.13,,0.08,0,0,,74,61,120,130,12.1,19
USW00094728,2022/6/24,2.91,,0,0,0,,81,63,240,160,8.1,16.1
USW00094728,2022/6/25,2.24,,0,0,0,,90,69,290,300,8.9,13
USW00094728,2022/6/26,3.58,,0,0,0,,89,74,140,190,12.1,19.9
USW00094728,2022/6/27,2.91,,0.29,0,0,,77,69,230,230,12.1,17
USW00094728,2022/6/28,2.46,,0,0,0,,79,66,300,290,12.1,15
USW00094728,2022/6/29,2.01,,0,0,0,,84,66,250,230,10.1,18.1
USW00094728,2022/6/30,2.91,,0,0,0,,86,69,270,260,10.1,17
USW00094728,2022/7/1,3.8,,0,0,0,,91,73,240,210,12.1,18.1
USW00094728,2022/7/2,3.13,,0,0,0,,87,73,280,210,10.1,19
USW00094728,2022/7/3,3.8,,0,0,0,,88,73,280,270,10.1,17
USW00094728,2022/7/4,2.68,,0,0,0,,85,65,270,250,8.9,16.1
USW00094728,2022/7/5,4.47,,0.09,0,0,,87,70,200,170,12.1,19.9
USW00094728,2022/7/6,5.14,,0,0,0,,85,71,50,300,13,19.9
USW00094728,2022/7/7,4.92,,0,0,0,,84,69,70,70,12.1,17
USW00094728,2022/7/8,1.34,,0.24,0,0,,83,68,290,290,8.1,13
USW00094728,2022/7/9,2.91,,0,0,0,,85,71,60,50,10.1,16.1
USW00094728,2022/7/10,5.82,,0,0,0,,83,67,60,60,14.1,18.1
USW00094728,2022/7/11,5.14,,0,0,0,,85,67,210,220,13,21.9
USW00094728,2022/7/12,5.82,,0,0,0,,90,70,240,250,15,21.9
USW00094728,2022/7/13,2.68,,0,0,0,,91,74,290,180,8.9,16.1
USW00094728,2022/7/14,3.8,,0,0,0,,90,72,300,310,12.1,18.1
USW00094728,2022/7/15,4.47,,0,0,0,,86,73,70,60,12.1,18.1
USW00094728,2022/7/16,2.68,,1.11,0,0,,85,66,50,60,19.9,30
USW00094728,2022/7/17,2.46,,0,0,0,,83,71,240,230,12.1,17
USW00094728,2022/7/18,2.91,,1.85,0,0,,81,69,60,290,16.1,23.9
USW00094728,2022/7/19,5.14,,0,0,0,,90,73,260,260,13,19
USW00094728,2022/7/20,4.03,,0,0,0,,95,78,220,230,10.1,16.1
USW00094728,2022/7/21,4.03,,0.16,0,0,,92,74,40,300,14.1,29.1
USW00094728,2022/7/22,2.68,,0,0,0,,94,78,280,280,10.1,17
USW00094728,2022/7/23,2.01,,0,0,0,,95,78,230,210,10.1,17
USW00094728,2022/7/24,4.92,,0,0,0,,95,79,240,230,13,21
USW00094728,2022/7/25,4.7,,0.98,0,0,,86,73,300,280,17,27.1
USW00094728,2022/7/26,3.8,,0,0,0,,81,71,50,50,13,19.9
USW00094728,2022/7/27,2.24,,0,0,0,,85,70,140,130,8.1,15
USW00094728,2022/7/28,3.8,,0.02,0,0,,87,73,250,190,12.1,17
USW00094728,2022/7/29,3.36,,0.1,0,0,,85,72,230,230,13,19.9
USW00094728,2022/7/30,4.7,,0,0,0,,87,73,310,270,14.1,21
USW00094728,2022/7/31,2.01,,0,0,0,,86,71,170,170,8.1,14.1
USW00094728,2022/8/1,2.68,,0.48,0,0,,77,68,60,40,8.9,14.1
USW00094728,2022/8/2,3.58,,0,0,0,,90,72,240,270,12.1,16.1
USW00094728,2022/8/3,3.13,,0,0,0,,89,71,230,130,8.9,14.1
USW00094728,2022/8/4,3.58,,0,0,0,,93,76,140,130,12.1,19.9
USW00094728,2022/8/5,3.36,,0,0,0,,89,78,230,220,10.1,14.1
USW00094728,2022/8/6,4.03,,0,0,0,,92,77,240,240,13,23
USW00094728,2022/8/7,5.59,,0.16,0,0,,92,76,260,250,14.1,25.9
USW00094728,2022/8/8,5.37,,0,0,0,,93,79,250,99,8.9,18.1
USW00094728,2022/8/9,4.92,,0.03,0,0,,97,78,240,10,14.1,23
USW00094728,2022/8/10,3.58,,0,0,0,,87,75,140,170,8.9,15
USW00094728,2022/8/11,2.24,,0.11,0,0,,89,72,260,270,10.1,15
USW00094728,2022/8/12,5.59,,0,0,0,,85,71,60,10,14.1,21
USW00094728,2022/8/13,4.47,,0,0,0,,79,65,50,50,14.1,21
